Variant SKU,Variant Price,Variant Cost,Variant Inventory Qty,Variant Command
3329023,979,607.0,184,UPDATE
42000297,219,134.0,76,UPDATE
4102054,159,94.0,63,UPDATE
4106479,1409,880.0,55,UPDATE
3365800,1559,974.0,30,UPDATE
4102096,159,99.0,58,UPDATE
4102281,219,135.0,11,UPDATE
4102276,199,121.0,13,UPDATE
4103588,1179,735.0,28,UPDATE
4103583,229,143.0,87,UPDATE
3207609,1389,865.0,109,UPDATE
3327432,3609,2253.0,23,UPDATE
3327542,3159,1972.0,172,UPDATE
3327549,4079,2547.0,85,UPDATE
3327556,4569,2856.0,85,UPDATE
3327563,4429,2768.0,172,UPDATE
3327577,5029,3140.0,172,UPDATE
3327580,5439,3397.0,81,UPDATE
861661,839,524.0,41,UPDATE
4015882,799,500.0,38,UPDATE
862456,859,536.0,75,UPDATE
861506,429,267.0,9,UPDATE
861600,659,410.0,14,UPDATE
3375814,1989,1242.0,55,UPDATE
42000000,269,163.0,31,UPDATE
3276051,4589,2863.0,109,UPDATE
316622,1539,961.0,118,UPDATE
861571,759,471.0,26,UPDATE
3375863,2099,1308.0,63,UPDATE
3375799,2209,1378.0,42,UPDATE
3375939,2239,1395.0,42,UPDATE
3375849,2029,1265.0,37,UPDATE
3375947,2339,1461.0,98,UPDATE
3365378,2419,1507.0,59,UPDATE
3329208,2079,1294.0,25,UPDATE
864257,1049,654.0,12,UPDATE
4108378,959,598.0,83,UPDATE
3077368,3109,1939.0,61,UPDATE
3208970,809,503.0,21,UPDATE
862545,589,365.0,124,UPDATE
4105316,2059,1284.0,9,UPDATE
4105103,1479,921.0,9,UPDATE
4108319,1249,779.0,11,UPDATE
4108350,1239,771.0,25,UPDATE
3125087,2049,1280.0,26,UPDATE
3129921,2999,1870.0,107,UPDATE
144911,619,384.0,58,UPDATE
3328922,1609,1003.0,195,UPDATE
156091,1269,788.0,79,UPDATE
149162,1349,843.0,21,UPDATE
822683,749,467.0,108,UPDATE
3155397,589,364.0,114,UPDATE
3326724,3389,2116.0,54,UPDATE
3326726,4349,2717.0,102,UPDATE
3258513,5769,3603.0,149,UPDATE
3292067,4849,3026.0,16,UPDATE
3287493,4329,2706.0,43,UPDATE
133522,679,422.0,125,UPDATE
3312490,6039,3771.0,2,UPDATE
43627,479,300.0,200,UPDATE
317148,429,263.0,53,UPDATE
50548,709,438.0,195,UPDATE
242649,1219,758.0,53,UPDATE
42003057,289,181.0,153,UPDATE
3311177,3849,2402.0,63,UPDATE
3058476,2109,1318.0,89,UPDATE
3058474,2109,1314.0,89,UPDATE
3203094,1469,915.0,85,UPDATE
3061384,3519,2196.0,70,UPDATE
3061579,1559,970.0,123,UPDATE
3196266,689,429.0,27,UPDATE
3196382,829,514.0,76,UPDATE
3061399,3449,2156.0,70,UPDATE
3203016,1469,913.0,83,UPDATE
3203139,1479,921.0,135,UPDATE
3203145,1589,990.0,176,UPDATE
3203151,1469,917.0,84,UPDATE
3203164,1819,1135.0,29,UPDATE
3203172,1889,1179.0,7,UPDATE
3203248,1549,965.0,121,UPDATE
3186380,3399,2125.0,4,UPDATE
3186934,1579,987.0,57,UPDATE
3195594,589,364.0,114,UPDATE
170952,799,495.0,159,UPDATE
94282,279,175.0,64,UPDATE
361333,489,303.0,15,UPDATE
3186425,2939,1834.0,13,UPDATE
242030,579,358.0,31,UPDATE
312429,1029,640.0,143,UPDATE
316287,1299,808.0,66,UPDATE
316291,689,431.0,25,UPDATE
316658,999,623.0,168,UPDATE
283072,2769,1728.0,65,UPDATE
341593,309,191.0,5,UPDATE
346632,349,217.0,43,UPDATE
359091,1619,1012.0,195,UPDATE
249841,349,218.0,0,UPDATE
805234,309,188.0,35,UPDATE
805306,229,138.0,18,UPDATE
805738,1319,825.0,75,UPDATE
807341,249,154.0,49,UPDATE
825951,509,314.0,31,UPDATE
831405,489,302.0,49,UPDATE
317587,1559,972.0,83,UPDATE
281526,1779,1109.0,0,UPDATE
805719,829,516.0,112,UPDATE
10352,1749,1092.0,6,UPDATE
43184,389,242.0,97,UPDATE
45888,1629,1014.0,31,UPDATE
46151,3379,2110.0,168,UPDATE
46771,5249,3276.0,4,UPDATE
46784,4099,2562.0,44,UPDATE
3200798,1909,1191.0,101,UPDATE
132038,339,212.0,49,UPDATE
145480,699,432.0,67,UPDATE
321229,1899,1186.0,8,UPDATE
329701,3059,1910.0,45,UPDATE
46158,5059,3159.0,66,UPDATE
288573,1709,1067.0,106,UPDATE
329439,559,348.0,25,UPDATE
170347,1919,1199.0,42,UPDATE
171900,569,354.0,10,UPDATE
244977,2489,1556.0,164,UPDATE
274362,2769,1730.0,58,UPDATE
275379,1689,1054.0,17,UPDATE
282820,329,206.0,134,UPDATE
314165,349,218.0,123,UPDATE
314209,379,234.0,95,UPDATE
314978,339,207.0,23,UPDATE
329252,479,297.0,56,UPDATE
276386,929,578.0,35,UPDATE
344860,799,499.0,37,UPDATE
319563,1869,1164.0,19,UPDATE
324062,1589,991.0,66,UPDATE
328150,1369,855.0,113,UPDATE
339116,1579,987.0,6,UPDATE
342525,999,620.0,34,UPDATE
345826,509,315.0,85,UPDATE
345818,449,278.0,120,UPDATE
345885,209,131.0,80,UPDATE
346226,339,209.0,26,UPDATE
346316,369,228.0,12,UPDATE
346471,469,293.0,81,UPDATE
346438,299,184.0,95,UPDATE
346517,549,342.0,63,UPDATE
346920,929,579.0,38,UPDATE
346955,639,396.0,87,UPDATE
347068,1029,641.0,88,UPDATE
347042,639,395.0,56,UPDATE
347082,1109,690.0,82,UPDATE
347587,1059,658.0,111,UPDATE
360218,1959,1221.0,43,UPDATE
362277,1009,629.0,79,UPDATE
363458,2269,1415.0,13,UPDATE
147684,429,268.0,161,UPDATE
346465,479,296.0,171,UPDATE
346804,779,485.0,110,UPDATE
3051295,2819,1758.0,0,UPDATE
3055189,2029,1266.0,36,UPDATE
3055225,2189,1367.0,90,UPDATE
3057579,8499,5310.0,6,UPDATE
3057771,3689,2305.0,80,UPDATE
3057786,4309,2691.0,158,UPDATE
3057790,3829,2393.0,122,UPDATE
3057993,5619,3510.0,31,UPDATE
3057991,4049,2528.0,31,UPDATE
3057889,5729,3577.0,137,UPDATE
3058112,2029,1265.0,171,UPDATE
3058223,8439,5274.0,114,UPDATE
3061365,1729,1080.0,95,UPDATE
3061608,1849,1152.0,95,UPDATE
3061572,1619,1009.0,127,UPDATE
3062504,1759,1098.0,24,UPDATE
3063864,939,582.0,145,UPDATE
323665,579,362.0,7,UPDATE
3064779,1979,1237.0,76,UPDATE
3064764,2009,1253.0,31,UPDATE
3064881,2769,1727.0,83,UPDATE
3068869,2499,1558.0,191,UPDATE
3069329,4039,2521.0,87,UPDATE
3069299,3729,2330.0,92,UPDATE
3069267,2849,1778.0,129,UPDATE
3069509,3519,2200.0,191,UPDATE
3069748,4619,2887.0,47,UPDATE
3069755,5999,3745.0,61,UPDATE
3069909,3429,2142.0,191,UPDATE
3069949,5249,3279.0,54,UPDATE
3069942,3839,2396.0,54,UPDATE
3069937,4119,2569.0,54,UPDATE
3069956,3829,2390.0,54,UPDATE
3070120,2929,1826.0,36,UPDATE
3073265,3549,2215.0,10,UPDATE
3073267,6079,3796.0,139,UPDATE
3075058,6169,3854.0,48,UPDATE
3075114,3699,2309.0,26,UPDATE
3076356,2609,1627.0,31,UPDATE
3076321,6749,4218.0,6,UPDATE
3076389,3349,2093.0,48,UPDATE
3076361,4269,2666.0,15,UPDATE
3076471,3789,2364.0,14,UPDATE
3076433,3839,2396.0,89,UPDATE
3076446,3999,2495.0,30,UPDATE
3076501,3869,2414.0,30,UPDATE
3076548,3659,2283.0,89,UPDATE
3076611,4109,2565.0,12,UPDATE
3076626,3929,2454.0,31,UPDATE
3076796,5609,3502.0,15,UPDATE
3076806,4329,2703.0,15,UPDATE
3076831,6469,4043.0,15,UPDATE
3076846,4899,3062.0,9,UPDATE
3076886,4069,2543.0,15,UPDATE
3076936,8939,5583.0,6,UPDATE
3076941,9089,5681.0,6,UPDATE
3076901,7419,4636.0,9,UPDATE
3077016,10239,6397.0,9,UPDATE
3076976,4969,3106.0,15,UPDATE
3077021,10219,6384.0,9,UPDATE
3077056,7869,4914.0,9,UPDATE
3077126,3459,2161.0,31,UPDATE
3077096,5539,3462.0,9,UPDATE
3077166,4809,3004.0,15,UPDATE
3077243,11489,7178.0,16,UPDATE
3077236,9739,6087.0,4,UPDATE
3077191,5689,3551.0,14,UPDATE
3077276,9539,5962.0,6,UPDATE
3077306,3829,2389.0,31,UPDATE
3077384,3309,2067.0,27,UPDATE
3078146,7079,4422.0,15,UPDATE
3078495,3999,2496.0,10,UPDATE
3086924,5919,3696.0,25,UPDATE
3086953,3819,2383.0,25,UPDATE
3086930,6829,4267.0,39,UPDATE
3086998,2679,1674.0,80,UPDATE
3086926,5249,3281.0,39,UPDATE
3086945,11629,7267.0,39,UPDATE
3086939,8919,5573.0,39,UPDATE
3087438,709,440.0,9,UPDATE
3076431,3079,1919.0,30,UPDATE
93805,549,343.0,30,UPDATE
45104,1349,840.0,6,UPDATE
143896,519,323.0,35,UPDATE
92076,199,121.0,30,UPDATE
141678,329,202.0,196,UPDATE
145172,279,172.0,85,UPDATE
804323,539,332.0,28,UPDATE
91771,1179,734.0,128,UPDATE
284682,1079,672.0,36,UPDATE
49296,1679,1045.0,194,UPDATE
91752,269,168.0,59,UPDATE
41433,1039,644.0,97,UPDATE
141123,299,186.0,80,UPDATE
90560,429,265.0,101,UPDATE
802796,459,287.0,161,UPDATE
91601,539,334.0,194,UPDATE
805905,579,359.0,87,UPDATE
92112,229,141.0,16,UPDATE
51169,239,149.0,174,UPDATE
134562,409,256.0,34,UPDATE
316541,589,368.0,111,UPDATE
249469,349,216.0,57,UPDATE
48898,969,606.0,195,UPDATE
143255,859,532.0,68,UPDATE
149139,209,126.0,135,UPDATE
145837,739,457.0,90,UPDATE
289563,599,374.0,179,UPDATE
806008,499,308.0,109,UPDATE
283357,829,518.0,82,UPDATE
802957,729,452.0,85,UPDATE
43228,859,534.0,1,UPDATE
815111,459,284.0,102,UPDATE
44638,1499,935.0,80,UPDATE
243855,249,152.0,89,UPDATE
310691,399,250.0,120,UPDATE
210040,419,260.0,71,UPDATE
170237,569,353.0,48,UPDATE
319303,309,192.0,158,UPDATE
151453,969,605.0,80,UPDATE
152761,139,85.0,52,UPDATE
44667,2159,1345.0,16,UPDATE
243836,279,173.0,91,UPDATE
310782,259,161.0,120,UPDATE
151451,799,495.0,83,UPDATE
282705,1959,1221.0,152,UPDATE
315921,679,420.0,119,UPDATE
337257,369,226.0,110,UPDATE
90412,1249,779.0,101,UPDATE
142672,519,321.0,95,UPDATE
41503,579,362.0,189,UPDATE
43623,269,168.0,167,UPDATE
90884,1619,1010.0,175,UPDATE
242182,299,182.0,135,UPDATE
170791,2689,1681.0,57,UPDATE
244549,1219,758.0,39,UPDATE
20132,669,416.0,54,UPDATE
45682,609,376.0,76,UPDATE
140228,589,364.0,53,UPDATE
51134,769,480.0,104,UPDATE
315357,279,173.0,97,UPDATE
46260,709,442.0,37,UPDATE
319485,649,402.0,70,UPDATE
42301,449,278.0,39,UPDATE
313937,1129,701.0,78,UPDATE
94216,289,177.0,92,UPDATE
80211,1099,685.0,50,UPDATE
134503,489,303.0,20,UPDATE
363175,1129,706.0,100,UPDATE
819399,219,137.0,18,UPDATE
43592,639,396.0,117,UPDATE
810860,369,227.0,25,UPDATE
172197,699,432.0,123,UPDATE
170732,579,357.0,64,UPDATE
326960,289,180.0,106,UPDATE
282726,1199,746.0,48,UPDATE
45904,579,361.0,140,UPDATE
150895,979,612.0,54,UPDATE
326658,299,183.0,148,UPDATE
815924,229,138.0,17,UPDATE
808922,749,466.0,188,UPDATE
810793,279,170.0,72,UPDATE
318332,1679,1047.0,141,UPDATE
319301,289,179.0,148,UPDATE
150694,369,230.0,117,UPDATE
170512,519,320.0,73,UPDATE
319286,189,117.0,92,UPDATE
143706,559,349.0,89,UPDATE
92366,1299,809.0,87,UPDATE
363161,499,310.0,18,UPDATE
171290,549,340.0,34,UPDATE
170836,839,519.0,103,UPDATE
812529,719,447.0,199,UPDATE
132702,219,132.0,33,UPDATE
240905,279,173.0,79,UPDATE
348584,1039,646.0,147,UPDATE
134957,249,155.0,133,UPDATE
152508,399,244.0,180,UPDATE
242149,419,260.0,136,UPDATE
811556,259,159.0,30,UPDATE
327257,539,336.0,51,UPDATE
92202,1639,1019.0,51,UPDATE
313839,679,425.0,28,UPDATE
345638,1159,725.0,75,UPDATE
170764,799,495.0,154,UPDATE
313853,559,347.0,1,UPDATE
310723,309,188.0,16,UPDATE
42826,1579,987.0,76,UPDATE
49057,2179,1360.0,70,UPDATE
818574,339,207.0,53,UPDATE
48206,1049,655.0,34,UPDATE
350929,679,420.0,0,UPDATE
134444,389,242.0,157,UPDATE
150978,799,499.0,187,UPDATE
350934,879,545.0,78,UPDATE
249527,419,259.0,45,UPDATE
141769,1069,664.0,108,UPDATE
145840,799,497.0,26,UPDATE
151458,919,571.0,78,UPDATE
70124,499,307.0,53,UPDATE
142838,429,264.0,137,UPDATE
332906,419,262.0,87,UPDATE
317164,629,388.0,117,UPDATE
44498,909,563.0,46,UPDATE
350174,549,341.0,116,UPDATE
813193,759,473.0,95,UPDATE
243791,349,217.0,9,UPDATE
3094788,2069,1288.0,168,UPDATE
3094797,5509,3441.0,168,UPDATE
3096014,1629,1016.0,46,UPDATE
3096248,4879,3047.0,14,UPDATE
3099088,5729,3576.0,128,UPDATE
3099351,4899,3059.0,108,UPDATE
3099495,9579,5985.0,128,UPDATE
3099504,12209,7630.0,128,UPDATE
3116082,449,278.0,120,UPDATE
3116107,889,556.0,54,UPDATE
3116306,459,283.0,156,UPDATE
3116918,669,415.0,120,UPDATE
3116913,659,412.0,124,UPDATE
3116987,499,308.0,80,UPDATE
3117291,679,422.0,14,UPDATE
3118231,749,464.0,54,UPDATE
3118381,779,486.0,63,UPDATE
3118405,1319,820.0,55,UPDATE
3118439,1169,727.0,40,UPDATE
3118470,509,316.0,93,UPDATE
3118774,649,405.0,146,UPDATE
3077248,11679,7298.0,16,UPDATE
3119216,729,455.0,76,UPDATE
3077201,7299,4562.0,8,UPDATE
3119391,1099,683.0,46,UPDATE
3119855,709,441.0,38,UPDATE
3120063,1149,716.0,40,UPDATE
3120842,719,444.0,35,UPDATE
3121890,649,404.0,26,UPDATE
3121903,759,470.0,28,UPDATE
3121995,719,444.0,22,UPDATE
3122715,1209,756.0,13,UPDATE
3123296,999,619.0,97,UPDATE
3123448,749,468.0,65,UPDATE
3123527,949,589.0,24,UPDATE
3124098,1319,820.0,67,UPDATE
3124374,989,615.0,98,UPDATE
3124491,1469,913.0,10,UPDATE
3125550,1289,805.0,123,UPDATE
3125600,1159,725.0,76,UPDATE
3125586,2249,1401.0,61,UPDATE
3125599,1159,725.0,109,UPDATE
3125628,1589,991.0,17,UPDATE
3125711,2049,1277.0,13,UPDATE
3125753,1809,1129.0,72,UPDATE
3125857,1289,802.0,67,UPDATE
3125772,2199,1372.0,4,UPDATE
3125946,2079,1299.0,37,UPDATE
3125904,1279,794.0,76,UPDATE
3126002,1969,1229.0,40,UPDATE
3126325,3909,2438.0,45,UPDATE
3126814,4539,2833.0,101,UPDATE
3126725,3909,2440.0,93,UPDATE
3127450,4409,2753.0,13,UPDATE
3127595,3039,1899.0,81,UPDATE
3127534,2889,1801.0,33,UPDATE
3127630,4549,2838.0,13,UPDATE
3127597,2939,1833.0,59,UPDATE
3127679,4359,2723.0,76,UPDATE
3127735,3959,2471.0,43,UPDATE
3127775,3259,2034.0,85,UPDATE
3127878,4709,2940.0,34,UPDATE
3127941,3319,2074.0,56,UPDATE
3128246,3239,2023.0,51,UPDATE
3128445,4499,2808.0,53,UPDATE
3128949,3139,1957.0,66,UPDATE
3129088,4659,2912.0,77,UPDATE
3129305,3059,1911.0,27,UPDATE
3129332,4679,2923.0,3,UPDATE
3129347,5839,3644.0,29,UPDATE
3129602,2899,1811.0,80,UPDATE
3129642,4449,2778.0,48,UPDATE
3129713,3889,2430.0,113,UPDATE
3129978,5209,3251.0,93,UPDATE
3130193,3879,2423.0,109,UPDATE
3130513,3999,2500.0,84,UPDATE
347688,1029,643.0,72,UPDATE
347695,1199,750.0,51,UPDATE
347849,1919,1198.0,173,UPDATE
3130918,4379,2735.0,13,UPDATE
3130945,2909,1817.0,70,UPDATE
3131086,3919,2445.0,24,UPDATE
3131218,4549,2839.0,13,UPDATE
3131197,3999,2500.0,34,UPDATE
3131314,3069,1917.0,51,UPDATE
3131394,3229,2013.0,51,UPDATE
3131522,5159,3224.0,6,UPDATE
3131714,3259,2034.0,51,UPDATE
3132026,3099,1935.0,14,UPDATE
3132556,4619,2887.0,59,UPDATE
3132638,4949,3092.0,4,UPDATE
3132818,5079,3173.0,4,UPDATE
3132885,2989,1866.0,50,UPDATE
3132916,4689,2927.0,40,UPDATE
3133022,5269,3290.0,93,UPDATE
3133127,2949,1839.0,139,UPDATE
3133488,4499,2812.0,22,UPDATE
3133637,3939,2462.0,107,UPDATE
3133726,4659,2910.0,102,UPDATE
3134212,3089,1929.0,28,UPDATE
3134273,3729,2330.0,111,UPDATE
3134395,3749,2342.0,121,UPDATE
3134405,4189,2617.0,108,UPDATE
3134453,3739,2334.0,52,UPDATE
3134485,5039,3148.0,52,UPDATE
3134627,3139,1962.0,81,UPDATE
3134665,5169,3227.0,106,UPDATE
3134509,3019,1886.0,85,UPDATE
3134561,3039,1896.0,168,UPDATE
3134678,3279,2047.0,51,UPDATE
3134703,4149,2593.0,72,UPDATE
3134853,3399,2122.0,56,UPDATE
3135110,5149,3213.0,34,UPDATE
3135199,4899,3061.0,16,UPDATE
3134292,4339,2707.0,112,UPDATE
3136000,4709,2940.0,77,UPDATE
3136089,3069,1917.0,72,UPDATE
3136217,3089,1929.0,34,UPDATE
3136222,3269,2040.0,54,UPDATE
3136338,3119,1950.0,6,UPDATE
3116435,1079,672.0,60,UPDATE
3137749,3079,1924.0,30,UPDATE
3137742,5129,3206.0,8,UPDATE
3137827,3179,1986.0,38,UPDATE
3137922,5149,3217.0,10,UPDATE
3137929,3069,1917.0,40,UPDATE
3137943,3369,2102.0,27,UPDATE
3138058,3149,1964.0,6,UPDATE
3138102,5209,3256.0,13,UPDATE
3138453,3529,2201.0,56,UPDATE
3138606,3759,2349.0,84,UPDATE
3117247,729,452.0,53,UPDATE
3139462,5379,3357.0,4,UPDATE
3139469,3229,2018.0,30,UPDATE
3139565,4869,3038.0,50,UPDATE
3139567,4719,2946.0,67,UPDATE
3139663,3509,2189.0,65,UPDATE
3139649,3279,2044.0,44,UPDATE
3139751,5509,3440.0,37,UPDATE
3139787,3399,2124.0,48,UPDATE
3139822,5459,3408.0,4,UPDATE
3139946,2739,1712.0,80,UPDATE
3139857,2639,1648.0,61,UPDATE
3139938,2649,1654.0,51,UPDATE
3139906,4279,2672.0,102,UPDATE
3140068,4209,2626.0,26,UPDATE
3140002,4899,3057.0,93,UPDATE
3140082,5049,3155.0,93,UPDATE
3140306,4399,2744.0,102,UPDATE
3140297,3789,2366.0,84,UPDATE
3140371,3839,2397.0,31,UPDATE
3140435,2799,1748.0,117,UPDATE
3140617,3709,2313.0,112,UPDATE
3140706,4289,2677.0,14,UPDATE
3140697,3709,2314.0,45,UPDATE
3141006,3929,2454.0,46,UPDATE
3141316,4009,2503.0,40,UPDATE
3141287,2869,1788.0,89,UPDATE
3141438,4449,2778.0,54,UPDATE
3141478,3559,2221.0,22,UPDATE
3141467,2869,1791.0,89,UPDATE
3141382,4279,2675.0,13,UPDATE
3141810,3759,2350.0,14,UPDATE
3141658,2879,1796.0,51,UPDATE
3142114,5609,3504.0,55,UPDATE
3142887,2749,1718.0,53,UPDATE
3142900,4439,2772.0,75,UPDATE
3142956,3809,2380.0,18,UPDATE
3143001,2949,1841.0,143,UPDATE
3143150,4479,2795.0,13,UPDATE
3143144,4389,2739.0,3,UPDATE
3143159,5389,3366.0,33,UPDATE
3143282,4889,3052.0,13,UPDATE
3143256,3819,2387.0,43,UPDATE
3144047,2359,1475.0,153,UPDATE
3144045,2399,1499.0,107,UPDATE
3144053,2559,1598.0,123,UPDATE
3144175,3299,2061.0,112,UPDATE
3144161,3099,1936.0,110,UPDATE
3144177,3479,2174.0,127,UPDATE
3145022,2039,1274.0,7,UPDATE
3141562,4319,2695.0,13,UPDATE
3141258,4379,2735.0,91,UPDATE
3155088,3769,2353.0,104,UPDATE
3156482,3609,2253.0,13,UPDATE
3185005,1629,1017.0,17,UPDATE
3185030,4959,3096.0,16,UPDATE
3185024,4819,3009.0,16,UPDATE
3157957,1729,1077.0,16,UPDATE
3185891,5099,3187.0,22,UPDATE
3185940,4029,2514.0,22,UPDATE
3185996,3739,2336.0,2,UPDATE
3186059,2719,1697.0,2,UPDATE
3186052,2949,1840.0,22,UPDATE
3186651,3349,2089.0,88,UPDATE
3203319,4199,2625.0,190,UPDATE
3203276,2019,1260.0,6,UPDATE
3143127,2859,1782.0,33,UPDATE
3141293,3479,2174.0,134,UPDATE
3142348,4569,2854.0,7,UPDATE
3142982,4689,2931.0,8,UPDATE
3131038,4519,2824.0,13,UPDATE
3131666,5069,3165.0,34,UPDATE
3098355,2209,1380.0,22,UPDATE
3141541,3789,2367.0,34,UPDATE
3117723,789,489.0,17,UPDATE
3123817,1379,861.0,59,UPDATE
3125366,1479,923.0,63,UPDATE
3117427,619,383.0,25,UPDATE
154450,119,70.0,141,UPDATE
92144,269,164.0,22,UPDATE
90342,1309,815.0,108,UPDATE
90679,689,428.0,61,UPDATE
141942,2429,1513.0,111,UPDATE
143930,449,277.0,67,UPDATE
149089,529,331.0,94,UPDATE
149063,219,133.0,52,UPDATE
318772,1379,857.0,52,UPDATE
362751,2839,1773.0,18,UPDATE
3061346,1799,1119.0,184,UPDATE
3061344,1759,1094.0,189,UPDATE
140785,1169,727.0,129,UPDATE
92578,709,438.0,30,UPDATE
142340,509,316.0,200,UPDATE
47169,739,458.0,77,UPDATE
135257,339,209.0,166,UPDATE
135243,649,404.0,13,UPDATE
310948,229,138.0,34,UPDATE
311179,359,219.0,34,UPDATE
311203,289,177.0,47,UPDATE
311260,389,239.0,40,UPDATE
313830,1629,1017.0,86,UPDATE
349479,239,147.0,100,UPDATE
92973,349,215.0,41,UPDATE
356354,1089,679.0,74,UPDATE
831032,659,408.0,5,UPDATE
319405,249,153.0,26,UPDATE
819461,529,330.0,5,UPDATE
145346,2459,1536.0,149,UPDATE
243462,2519,1569.0,5,UPDATE
831805,509,317.0,54,UPDATE
823014,829,514.0,127,UPDATE
324751,959,600.0,30,UPDATE
340450,1569,976.0,23,UPDATE
808691,649,405.0,104,UPDATE
829532,1159,719.0,3,UPDATE
130803,499,310.0,76,UPDATE
345580,949,589.0,94,UPDATE
41328,509,316.0,172,UPDATE
323824,239,150.0,111,UPDATE
10113,1539,957.0,198,UPDATE
171625,299,184.0,184,UPDATE
244140,969,606.0,64,UPDATE
319320,339,210.0,172,UPDATE
323807,459,285.0,105,UPDATE
828181,769,481.0,74,UPDATE
43817,1279,794.0,162,UPDATE
240217,439,273.0,36,UPDATE
41624,399,248.0,45,UPDATE
47687,839,521.0,54,UPDATE
130801,419,257.0,62,UPDATE
149598,359,225.0,108,UPDATE
170770,529,330.0,83,UPDATE
821498,749,464.0,27,UPDATE
92654,759,473.0,82,UPDATE
811343,459,283.0,144,UPDATE
288992,779,487.0,11,UPDATE
150931,309,192.0,140,UPDATE
352495,729,452.0,54,UPDATE
812160,699,437.0,55,UPDATE
323813,429,267.0,122,UPDATE
330247,469,292.0,85,UPDATE
240179,359,225.0,148,UPDATE
323830,419,259.0,106,UPDATE
804983,519,325.0,1,UPDATE
821290,519,322.0,61,UPDATE
332912,289,180.0,29,UPDATE
135276,849,530.0,93,UPDATE
47852,579,357.0,53,UPDATE
283210,749,466.0,51,UPDATE
815629,769,477.0,122,UPDATE
339606,1299,810.0,72,UPDATE
326867,789,489.0,151,UPDATE
806925,529,330.0,97,UPDATE
812901,489,304.0,125,UPDATE
815759,499,309.0,114,UPDATE
324785,1119,697.0,134,UPDATE
287669,689,431.0,21,UPDATE
809468,729,452.0,163,UPDATE
322254,309,190.0,32,UPDATE
150927,389,238.0,136,UPDATE
154534,3429,2139.0,0,UPDATE
826081,429,267.0,16,UPDATE
140803,369,231.0,93,UPDATE
828948,409,251.0,23,UPDATE
135236,459,285.0,81,UPDATE
811514,549,339.0,51,UPDATE
828157,729,456.0,106,UPDATE
240107,259,161.0,98,UPDATE
145344,1229,767.0,93,UPDATE
146677,1259,785.0,68,UPDATE
151659,1649,1027.0,42,UPDATE
153697,459,282.0,124,UPDATE
240744,219,133.0,91,UPDATE
815269,269,165.0,52,UPDATE
817026,729,454.0,13,UPDATE
143778,759,470.0,104,UPDATE
819480,499,310.0,15,UPDATE
134410,339,212.0,28,UPDATE
140801,349,215.0,86,UPDATE
318785,1449,905.0,97,UPDATE
143641,489,305.0,48,UPDATE
313940,1339,835.0,109,UPDATE
45106,1709,1063.0,24,UPDATE
93128,909,567.0,136,UPDATE
321187,429,267.0,40,UPDATE
815384,869,538.0,156,UPDATE
244671,1819,1132.0,27,UPDATE
143585,3669,2289.0,152,UPDATE
809786,449,281.0,7,UPDATE
91744,319,199.0,101,UPDATE
142969,319,197.0,130,UPDATE
323893,259,160.0,32,UPDATE
819482,509,318.0,14,UPDATE
820119,909,567.0,10,UPDATE
51515,1369,855.0,12,UPDATE
131267,449,281.0,58,UPDATE
319308,349,215.0,194,UPDATE
336412,1319,825.0,35,UPDATE
825220,1119,700.0,12,UPDATE
829496,409,251.0,1,UPDATE
40392,329,203.0,31,UPDATE
807137,439,269.0,165,UPDATE
284277,449,278.0,50,UPDATE
323898,219,137.0,84,UPDATE
809660,739,462.0,48,UPDATE
143823,439,273.0,165,UPDATE
170881,729,454.0,51,UPDATE
800586,429,268.0,175,UPDATE
92119,7639,4771.0,14,UPDATE
93227,989,613.0,176,UPDATE
319514,2249,1401.0,29,UPDATE
831271,889,555.0,88,UPDATE
315362,419,258.0,128,UPDATE
91953,1089,678.0,116,UPDATE
144899,1269,793.0,85,UPDATE
324990,859,534.0,11,UPDATE
815598,649,403.0,14,UPDATE
819297,639,397.0,24,UPDATE
92967,1579,986.0,12,UPDATE
811736,609,380.0,44,UPDATE
10234,489,306.0,160,UPDATE
240558,2049,1278.0,30,UPDATE
826637,699,437.0,39,UPDATE
150876,339,207.0,101,UPDATE
143365,3959,2475.0,6,UPDATE
43820,559,346.0,187,UPDATE
142337,539,332.0,53,UPDATE
153257,929,578.0,33,UPDATE
315369,459,282.0,88,UPDATE
831667,549,340.0,45,UPDATE
143809,799,498.0,79,UPDATE
240147,289,181.0,38,UPDATE
316205,1009,626.0,144,UPDATE
338076,1259,785.0,5,UPDATE
352351,289,177.0,88,UPDATE
44521,1119,697.0,63,UPDATE
133524,659,407.0,100,UPDATE
247103,499,312.0,91,UPDATE
46657,1139,711.0,80,UPDATE
131290,499,307.0,24,UPDATE
43822,849,529.0,116,UPDATE
45199,559,344.0,41,UPDATE
804410,769,481.0,151,UPDATE
93665,879,550.0,31,UPDATE
247099,579,357.0,32,UPDATE
815124,839,519.0,52,UPDATE
152298,1169,730.0,113,UPDATE
323916,329,201.0,143,UPDATE
93100,1439,897.0,42,UPDATE
242039,409,255.0,55,UPDATE
242644,439,270.0,100,UPDATE
316207,1049,652.0,194,UPDATE
319315,369,228.0,58,UPDATE
331579,499,309.0,20,UPDATE
815454,729,453.0,155,UPDATE
315458,689,429.0,25,UPDATE
804867,569,353.0,50,UPDATE
151949,549,341.0,27,UPDATE
352724,219,135.0,74,UPDATE
360183,689,429.0,75,UPDATE
364758,1389,863.0,40,UPDATE
